"Date","Price","Open","High","Low","Change %"
"Jan 19, 2023","470.110","470.110","470.110","470.110","-0.72%"
"Jan 18, 2023","473.540","473.540","473.540","473.540","-0.41%"
"Jan 17, 2023","475.470","475.470","475.470","475.470","0.22%"
"Jan 16, 2023","474.440","474.440","474.440","474.440","0.19%"
"Jan 13, 2023","473.560","473.560","473.560","473.560","0.24%"
"Jan 12, 2023","472.440","472.440","472.440","472.440","0.22%"
"Jan 11, 2023","471.420","471.420","471.420","471.420","0.65%"
"Jan 10, 2023","468.390","468.390","468.390","468.390","-0.22%"
"Jan 09, 2023","469.400","469.400","469.400","469.400","0.03%"
"Jan 06, 2023","469.270","469.270","469.270","469.270","0.92%"
"Jan 05, 2023","464.970","464.970","464.970","464.970","-0.30%"
"Jan 04, 2023","466.350","466.350","466.350","466.350","0.80%"
"Jan 03, 2023","462.670","462.670","462.670","462.670","0.62%"
"Jan 02, 2023","459.800","459.800","459.800","459.800","0.42%"
"Dec 30, 2022","457.890","457.890","457.890","457.890","-0.54%"
"Dec 29, 2022","460.390","460.390","460.390","460.390","0.54%"
"Dec 28, 2022","457.920","457.920","457.920","457.920","-0.26%"
"Dec 27, 2022","459.130","459.130","459.130","459.130","-0.34%"
"Dec 23, 2022","460.710","460.710","460.710","460.710","0.10%"
"Dec 22, 2022","460.230","460.230","460.230","460.230","-0.90%"
"Dec 21, 2022","464.400","464.400","464.400","464.400","1.04%"
"Dec 20, 2022","459.610","459.610","459.610","459.610","-0.48%"
"Dec 19, 2022","461.840","461.840","461.840","461.840","-0.15%"
"Dec 16, 2022","462.520","462.520","462.520","462.520","-0.64%"
"Dec 15, 2022","465.480","465.480","465.480","465.480","-2.22%"
"Dec 14, 2022","476.030","476.030","476.030","476.030","-0.35%"
"Dec 13, 2022","477.710","477.710","477.710","477.710","0.59%"
"Dec 12, 2022","474.910","474.910","474.910","474.910","0.06%"
"Dec 09, 2022","474.630","474.630","474.630","474.630","-0.05%"
"Dec 08, 2022","474.860","474.860","474.860","474.860","0.15%"
"Dec 07, 2022","474.160","474.160","474.160","474.160","-0.28%"
"Dec 06, 2022","475.490","475.490","475.490","475.490","-0.66%"
"Dec 05, 2022","478.640","478.640","478.640","478.640","-0.94%"
"Dec 02, 2022","483.190","483.190","483.190","483.190","-0.27%"
"Dec 01, 2022","484.500","484.500","484.500","484.500","-0.11%"
"Nov 30, 2022","485.030","485.030","485.030","485.030","1.26%"
"Nov 29, 2022","479.010","479.010","479.010","479.010","0.25%"
"Nov 28, 2022","477.820","477.820","477.820","477.820","-0.73%"
"Nov 25, 2022","481.340","481.340","481.340","481.340","-0.24%"
"Nov 24, 2022","482.500","482.500","482.500","482.500","0.29%"
"Nov 23, 2022","481.120","481.120","481.120","481.120","0.09%"
"Nov 22, 2022","480.700","480.700","480.700","480.700","0.55%"
"Nov 21, 2022","478.090","478.090","478.090","478.090","0.36%"
"Nov 18, 2022","476.360","476.360","476.360","476.360","0.36%"
"Nov 17, 2022","474.670","474.670","474.670","474.670","-0.24%"
"Nov 16, 2022","475.810","475.810","475.810","475.810","-0.95%"
"Nov 15, 2022","480.350","480.350","480.350","480.350","0.52%"
"Nov 10, 2022","477.870","477.870","477.870","477.870","1.28%"
"Nov 08, 2022","471.820","471.820","471.820","471.820","0.31%"
"Nov 07, 2022","470.380","470.380","470.380","470.380","0.19%"
"Nov 04, 2022","469.510","469.510","469.510","469.510","-0.01%"
"Nov 03, 2022","469.550","469.550","469.550","469.550","-0.46%"
