"Date","Price","Open","High","Low","Change %"
"Mar 30, 2020","341.340","341.340","341.340","341.340","1.16%"
"Mar 27, 2020","337.410","337.410","337.410","337.410","-1.13%"
"Mar 26, 2020","341.270","341.270","341.270","341.270","1.57%"
"Mar 25, 2020","335.990","335.990","335.990","335.990","1.69%"
"Mar 24, 2020","330.410","330.410","330.410","330.410","4.27%"
"Mar 23, 2020","316.870","316.870","316.870","316.870","-2.83%"
"Mar 20, 2020","326.110","326.110","326.110","326.110","0.15%"
"Mar 19, 2020","325.620","325.620","325.620","325.620","0.50%"
"Mar 18, 2020","324.000","324.000","324.000","324.000","-2.82%"
"Mar 17, 2020","333.410","333.410","333.410","333.410","1.17%"
"Mar 16, 2020","329.560","329.560","329.560","329.560","-3.62%"
"Mar 13, 2020","341.950","341.950","341.950","341.950","1.04%"
"Mar 12, 2020","338.430","338.430","338.430","338.430","-5.42%"
"Mar 11, 2020","357.810","357.810","357.810","357.810","-0.57%"
"Mar 10, 2020","359.860","359.860","359.860","359.860","0.15%"
"Mar 09, 2020","359.330","359.330","359.330","359.330","-3.89%"
"Mar 06, 2020","373.890","373.890","373.890","373.890","-2.15%"
"Mar 05, 2020","382.110","382.110","382.110","382.110","-0.62%"
"Mar 04, 2020","384.490","384.490","384.490","384.490","1.08%"
"Mar 03, 2020","380.390","380.390","380.390","380.390","0.29%"
"Mar 02, 2020","379.300","379.300","379.300","379.300","-1.01%"
"Feb 27, 2020","383.160","383.160","383.160","383.160","-2.53%"
"Feb 26, 2020","393.120","393.120","393.120","393.120","-0.29%"
"Feb 25, 2020","394.260","394.260","394.260","394.260","-1.13%"
"Feb 24, 2020","398.750","398.750","398.750","398.750","-2.07%"
"Feb 21, 2020","407.180","407.180","407.180","407.180","-0.52%"
"Feb 20, 2020","409.310","409.310","409.310","409.310","-0.57%"
"Feb 19, 2020","411.660","411.660","411.660","411.660","0.60%"
"Feb 18, 2020","409.220","409.220","409.220","409.220","-0.33%"
"Feb 17, 2020","410.570","410.570","410.570","410.570","0.13%"
"Feb 14, 2020","410.020","410.020","410.020","410.020","0.16%"
"Feb 13, 2020","409.360","409.360","409.360","409.360","0.22%"
"Feb 12, 2020","408.450","408.450","408.450","408.450","0.47%"
"Feb 11, 2020","406.540","406.540","406.540","406.540","0.44%"
"Feb 10, 2020","404.770","404.770","404.770","404.770","0.38%"
"Feb 07, 2020","403.240","403.240","403.240","403.240","-0.16%"
"Feb 06, 2020","403.890","403.890","403.890","403.890","0.43%"
"Feb 05, 2020","402.160","402.160","402.160","402.160","0.50%"
"Feb 04, 2020","400.170","400.170","400.170","400.170","0.78%"
"Jan 30, 2020","397.090","397.090","397.090","397.090","-0.58%"
"Jan 29, 2020","399.420","399.420","399.420","399.420","0.15%"
"Jan 28, 2020","398.810","398.810","398.810","398.810","0.60%"
"Jan 27, 2020","396.430","396.430","396.430","396.430","-1.28%"
"Jan 24, 2020","401.550","401.550","401.550","401.550","0.23%"
"Jan 23, 2020","400.640","400.640","400.640","400.640","-0.17%"
"Jan 22, 2020","401.330","401.330","401.330","401.330","0.19%"
"Jan 21, 2020","400.560","400.560","400.560","400.560","-0.17%"
"Jan 20, 2020","401.230","401.230","401.230","401.230","0.04%"
"Jan 17, 2020","401.050","401.050","401.050","401.050","0.54%"
"Jan 16, 2020","398.890","398.890","398.890","398.890","0.30%"
"Jan 15, 2020","397.710","397.710","397.710","397.710","0.03%"
"Jan 14, 2020","397.590","397.590","397.590","397.590","0.13%"
"Jan 13, 2020","397.080","397.080","397.080","397.080","0.03%"
"Jan 10, 2020","396.950","396.950","396.950","396.950","0.06%"
"Jan 09, 2020","396.720","396.720","396.720","396.720","0.48%"
"Jan 08, 2020","394.810","394.810","394.810","394.810","0.16%"
"Jan 07, 2020","394.160","394.160","394.160","394.160","0.31%"
"Jan 06, 2020","392.930","392.930","392.930","392.930","-0.22%"
"Jan 03, 2020","393.810","393.810","393.810","393.810","-0.10%"
"Jan 02, 2020","394.200","394.200","394.200","394.200","0.61%"
"Dec 31, 2019","391.820","391.820","391.820","391.820","-0.07%"
"Dec 30, 2019","392.100","392.100","392.100","392.100","-0.62%"
"Dec 27, 2019","394.540","394.540","394.540","394.540","0.10%"
"Dec 24, 2019","394.160","394.160","394.160","394.160","0.04%"
"Dec 23, 2019","394.020","394.020","394.020","394.020","-0.09%"
"Dec 20, 2019","394.380","394.380","394.380","394.380","0.54%"
"Dec 19, 2019","392.260","392.260","392.260","392.260","0.15%"
"Dec 18, 2019","391.660","391.660","391.660","391.660","0.13%"
"Dec 17, 2019","391.160","391.160","391.160","391.160","-0.15%"
"Dec 16, 2019","391.760","391.760","391.760","391.760","0.58%"
"Dec 13, 2019","389.510","389.510","389.510","389.510","0.35%"
"Dec 12, 2019","388.160","388.160","388.160","388.160","0.23%"
"Dec 11, 2019","387.280","387.280","387.280","387.280","0.08%"
"Dec 10, 2019","386.980","386.980","386.980","386.980","-0.23%"
"Dec 09, 2019","387.870","387.870","387.870","387.870","-0.15%"
"Dec 06, 2019","388.460","388.460","388.460","388.460","0.84%"
"Dec 05, 2019","385.210","385.210","385.210","385.210","-0.09%"
"Dec 04, 2019","385.570","385.570","385.570","385.570","0.48%"
"Dec 03, 2019","383.710","383.710","383.710","383.710","-0.31%"
"Dec 02, 2019","384.910","384.910","384.910","384.910","-0.95%"
"Nov 29, 2019","388.590","388.590","388.590","388.590","-0.28%"
"Nov 28, 2019","389.690","389.690","389.690","389.690","-0.05%"
