,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3182,2019-02-11,2020-03-20,11.0,9.073865280052887,-17.510315635882844,-24.57421875
3183,2019-02-11,2020-02-20,10.0,11.03772246691587,10.3772246691587,16.16796875
3184,2019-02-11,2020-01-20,9.0,9.770058446781828,8.556204964242534,14.28125
3185,2019-02-11,2019-12-20,8.0,8.521305185137642,6.516314814220525,11.69921875
3186,2019-02-11,2019-11-20,7.0,7.2945927451283,4.208467787547145,8.1015625
3187,2019-02-11,2019-10-21,6.0,6.11822895044612,1.9704825074353376,4.07421875
3188,2019-02-11,2019-09-20,5.0,5.170260669664692,3.405213393293849,7.81640625
3189,2019-02-11,2019-08-20,4.0,4.04497059524633,1.1242648811582434,2.82421875
3190,2019-02-11,2019-07-22,3.0,3.0556808448108583,1.8560281603619444,5.203125
3191,2019-02-11,2019-06-20,2.0,2.038761299168716,1.9380649584358034,6.28125
3192,2019-02-11,2019-05-20,1.0,1.0023411767876877,0.23411767876877487,0.875
3193,2019-02-11,2019-04-23,,,,
3194,2019-02-11,2019-03-20,,,,
3195,2019-02-11,2019-02-20,,,,
3216,2019-01-10,2022-12-20,45.0,45.732755651338735,1.6283458918638556,0.7666015625
3217,2019-01-10,2022-11-21,44.0,46.628753468594205,5.974439701350465,2.8173828125
3218,2019-01-10,2022-10-20,43.0,43.870609318830056,2.0246728344885017,0.9912109375
3219,2019-01-10,2022-09-20,42.0,44.23032559855214,5.310299044171766,2.62109375
3220,2019-01-10,2022-08-22,41.0,45.95353977930072,12.08180433975785,5.939453125
3221,2019-01-10,2022-07-20,40.0,43.17093262793534,7.927331569838358,4.056640625
3222,2019-01-10,2022-06-20,39.0,39.57573516024933,1.476244000639308,0.7900390625
3223,2019-01-10,2022-05-20,38.0,40.47656919148245,6.51728734600644,3.509765625
3224,2019-01-10,2022-04-20,37.0,42.75117182943228,15.543707647114271,8.322265625
3225,2019-01-10,2022-03-21,36.0,41.62436874620573,15.623246517238146,8.5673828125
3226,2019-01-10,2022-02-21,35.0,39.92500356546472,14.07143875847063,7.9208984375
3227,2019-01-10,2022-01-20,34.0,40.60919351019123,19.43880444173892,11.087890625
3228,2019-01-10,2021-12-20,33.0,39.952862956303555,21.06928168576835,12.3056640625
3229,2019-01-10,2021-11-22,32.0,40.46823751765189,26.463242242662165,15.607421875
3230,2019-01-10,2021-10-20,31.0,37.645527648375264,21.437185962500852,13.2431640625
3231,2019-01-10,2021-09-20,30.0,35.571921016306995,18.57307005435665,11.8935546875
3232,2019-01-10,2021-08-20,29.0,35.00089364913776,20.692736721164685,13.60546875
3233,2019-01-10,2021-07-20,28.0,33.303551602117174,18.941255721847053,12.9189453125
3234,2019-01-10,2021-06-21,27.0,31.700460483274338,17.409112901016066,12.26953125
3235,2019-01-10,2021-05-20,26.0,29.576682225155757,13.756470096752913,10.134765625
3236,2019-01-10,2021-04-20,25.0,28.73900258609043,14.956010344361717,11.3603515625
3237,2019-01-10,2021-03-22,24.0,27.07278401538791,12.803266730782958,10.08203125
3238,2019-01-10,2021-02-22,23.0,25.718696371669314,11.820419007257884,9.6123046875
3239,2019-01-10,2021-01-20,22.0,24.549079352277943,11.586724328536103,9.84375
3240,2019-01-10,2020-12-21,21.0,22.38491777656666,6.594846555079331,5.859375
3241,2019-01-10,2020-11-20,20.0,21.460484982048754,7.302424910243772,6.751953125
3242,2019-01-10,2020-10-20,19.0,19.761807512338265,4.009513222832975,3.8828125
3243,2019-01-10,2020-09-21,18.0,18.027305129769115,0.15169516538397054,0.15234375
3244,2019-01-10,2020-08-21,17.0,17.494945014711387,2.91144126300816,3.068359375
3245,2019-01-10,2020-07-20,16.0,16.38242112853895,2.3901320533684434,2.650390625
3246,2019-01-10,2020-06-22,15.0,14.88809289623515,-0.7460473584323305,-0.861328125
3247,2019-01-10,2020-05-20,14.0,13.383349559356787,-4.404646004594375,-5.380859375
3248,2019-01-10,2020-04-20,13.0,12.168450686483224,-6.396533180898276,-8.1953125
3249,2019-01-10,2020-03-20,12.0,9.991674003270457,-16.736049972746187,-22.36328125
3250,2019-01-10,2020-02-20,11.0,12.25931681748619,11.448334704419917,16.70703125
3251,2019-01-10,2020-01-20,10.0,10.964033426261604,9.640334262616044,15.02734375
3252,2019-01-10,2019-12-20,9.0,9.688566796753504,7.650742186150044,12.783203125
3253,2019-01-10,2019-11-20,8.0,8.430885519179416,5.386068989742698,9.62109375
3254,2019-01-10,2019-10-21,7.0,7.227121990552543,3.244599865036322,6.20703125
3255,2019-01-10,2019-09-20,6.0,6.286841009875838,4.780683497930631,10.0703125
3256,2019-01-10,2019-08-20,5.0,5.133739381864314,2.6747876372862756,6.13671875
3257,2019-01-10,2019-07-22,4.0,4.149858196145381,3.746454903634522,9.51953125
3258,2019-01-10,2019-06-20,3.0,3.1200349681845942,4.001165606153141,11.60546875
3259,2019-01-10,2019-05-20,2.0,2.054897288983776,2.7448644491887997,9.0546875
3260,2019-01-10,2019-04-23,1.0,1.0781712943307578,7.817129433075776,30.5703125
3261,2019-01-10,2019-03-20,,,,
3262,2019-01-10,2019-02-20,,,,
3263,2019-01-10,2019-01-21,,,,
3283,2018-12-10,2022-12-20,46.0,46.99085955697142,2.1540425151552656,0.9921875
3284,2018-12-10,2022-11-21,45.0,47.93744321913038,6.527651598067511,3.009765625
3285,2018-12-10,2022-10-20,44.0,45.12698870702285,2.5613379705064854,1.2255859375
3286,2018-12-10,2022-09-20,43.0,45.524480130666376,5.870884024805526,2.83203125
3287,2018-12-10,2022-08-22,42.0,47.3284455248702,12.686775059214757,6.08984375
3288,2018-12-10,2022-07-20,41.0,44.492104599941214,8.517328292539547,4.25390625
3289,2018-12-10,2022-06-20,40.0,40.813281723066794,2.033204307666985,1.0615234375
3290,2018-12-10,2022-05-20,39.0,41.7714354292068,7.106244690273838,3.7314453125
3291,2018-12-10,2022-04-20,38.0,44.14986496635518,16.1838551746189,8.4404296875
3292,2018-12-10,2022-03-21,37.0,43.01695763885727,16.26204767258722,8.681640625
3293,2018-12-10,2022-02-21,36.0,41.29084875115159,14.696802086532204,8.05078125
3294,2018-12-10,2022-01-20,35.0,42.03074334651588,20.087838132902505,11.138671875
3295,2018-12-10,2021-12-20,34.0,41.38648441470744,21.724954160904232,12.32421875
3296,2018-12-10,2021-11-22,33.0,41.95734464035197,27.143468607127183,15.5341796875
3297,2018-12-10,2021-10-20,32.0,39.0670227381145,22.08444605660782,13.232421875
3298,2018-12-10,2021-09-20,31.0,36.95180870114727,19.199382906926683,11.91796875
3299,2018-12-10,2021-08-20,30.0,36.39805388166965,21.326846272232157,13.578125
3300,2018-12-10,2021-07-20,29.0,34.67325642207428,19.562953179566488,12.9111328125
3301,2018-12-10,2021-06-21,28.0,33.04520086029206,18.01857450104308,12.279296875
3302,2018-12-10,2021-05-20,27.0,30.873437220076177,14.346063778059913,10.212890625
3303,2018-12-10,2021-04-20,26.0,30.04292938369738,15.549728398836079,11.400390625
3304,2018-12-10,2021-03-22,25.0,28.346490697857714,13.385962791430856,10.166015625
3305,2018-12-10,2021-02-22,24.0,26.976690784131222,12.402878267213424,9.7197265625
3306,2018-12-10,2021-01-20,23.0,25.800011455224098,12.173962848800425,9.9521484375
3307,2018-12-10,2020-12-21,22.0,23.575601262287396,7.161823919488163,6.12109375
3308,2018-12-10,2020-11-20,21.0,22.65677999277231,7.889428537011004,7.00390625
3309,2018-12-10,2020-10-20,20.0,20.918684981578586,4.593424907892931,4.267578125
3310,2018-12-10,2020-09-21,19.0,19.13863343996214,0.7296496840112541,0.70703125
3311,2018-12-10,2020-08-21,18.0,18.634796295894365,3.526646088302026,3.556640625
3312,2018-12-10,2020-07-20,17.0,17.517345217036524,3.043207159038379,3.22265625
3313,2018-12-10,2020-06-22,16.0,15.991482951546132,-0.05323155283667447,-0.05859375
3314,2018-12-10,2020-05-20,15.0,14.449511936600269,-3.6699204226648754,-4.271484375
3315,2018-12-10,2020-04-20,14.0,13.204475068467646,-5.6823209395168135,-6.927734375
3316,2018-12-10,2020-03-20,13.0,10.906763178120892,-16.10182170676237,-20.515625
3317,2018-12-10,2020-02-20,12.0,13.47729147602553,12.310762300212744,16.87890625
3318,2018-12-10,2020-01-20,11.0,12.15447055234807,10.495186839527904,15.322265625
3319,2018-12-10,2019-12-20,10.0,10.852369709046087,8.523697090460871,13.29296875
3320,2018-12-10,2019-11-20,9.0,9.56381135731013,6.264570636779215,10.41015625
3321,2018-12-10,2019-10-21,8.0,8.332729282571957,4.159116032149468,7.376953125
3322,2018-12-10,2019-09-20,7.0,7.400112823850327,5.715897483576095,11.078125
3323,2018-12-10,2019-08-20,6.0,6.219282050337053,3.6547008389508897,7.6796875
3324,2018-12-10,2019-07-22,5.0,5.240793403279369,4.815868065587381,11.1015625
3325,2018-12-10,2019-06-20,4.0,4.1981047277511365,4.952618193778413,12.8515625
3326,2018-12-10,2019-05-20,3.0,3.104334584389578,3.477819479652607,10.09375
3327,2018-12-10,2019-04-23,2.0,2.153147871822574,7.657393591128692,25.5
3328,2018-12-10,2019-03-20,1.0,1.0433056778417427,4.330567784174266,16.734375
3329,2018-12-10,2019-02-20,,,,
3330,2018-12-10,2019-01-21,,,,
3331,2018-12-10,2018-12-20,,,,
3350,2018-11-12,2022-12-20,47.0,48.19937595707985,2.5518637384677696,1.1513671875
3351,2018-11-12,2022-11-21,46.0,49.19455164959934,6.944677499129,3.134765625
3352,2018-11-12,2022-10-20,45.0,46.33384856064172,2.964107912537154,1.388671875
3353,2018-11-12,2022-09-20,44.0,46.7676262407233,6.290059638007506,2.966796875
3354,2018-11-12,2022-08-22,43.0,48.64916008166065,13.137581585257333,6.1630859375
3355,2018-11-12,2022-07-20,42.0,45.761203271667966,8.95524588492373,4.3701171875
3356,2018-11-12,2022-06-20,41.0,42.00205103724408,2.444026920107511,1.2470703125
3357,2018-11-12,2022-05-20,40.0,43.015265193370524,7.538162983426311,3.8642578125
3358,2018-11-12,2022-04-20,39.0,45.49342934694613,16.64981883832341,8.4677734375
3359,2018-11-12,2022-03-21,38.0,44.354658370762934,16.722785186218246,8.7021484375
3360,2018-11-12,2022-02-21,37.0,42.60285986527466,15.142864500742323,8.08203125
3361,2018-11-12,2022-01-20,36.0,43.39626354169072,20.54517650469645,11.0888671875
3362,2018-11-12,2021-12-20,35.0,42.76360043530923,22.18171552945494,12.2392578125
3363,2018-11-12,2021-11-22,34.0,43.38775938689575,27.611057020281624,15.3544921875
3364,2018-11-12,2021-10-20,33.0,40.4324903445119,22.522698013672418,13.107421875
