,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
1826,2020-10-12,2021-08-20,8.0,8.302007277374416,3.7750909671802058,6.7421875
1827,2020-10-12,2021-07-20,7.0,7.109564052495898,1.565200749941401,3.01171875
1828,2020-10-12,2021-06-21,6.0,6.047773649565237,0.7962274927539573,1.6484375
1829,2020-10-12,2021-05-20,5.0,4.964798907736819,-0.7040218452636182,-1.59765625
1830,2020-10-12,2021-04-20,4.0,4.010904880714757,0.2726220178689287,0.6875
1831,2020-10-12,2021-03-22,3.0,2.994872873462871,-0.17090421790430335,-0.47265625
1832,2020-10-12,2021-02-22,2.0,1.994312350508522,-0.28438247457389654,-0.875
1833,2020-10-12,2021-01-20,1.0,1.0038606959861398,0.3860695986139806,1.4140625
1834,2020-10-12,2020-12-21,,,,
1835,2020-10-12,2020-11-20,,,,
1836,2020-10-12,2020-10-20,,,,
1876,2020-09-10,2023-01-20,26.0,23.803351787997208,-8.448646969241507,-6.53125
1877,2020-09-10,2022-12-20,25.0,22.046321081380707,-11.81471567447717,-9.5068359375
1878,2020-09-10,2022-11-21,24.0,21.529245556411624,-10.294810181618233,-8.4912109375
1879,2020-09-10,2022-10-20,23.0,19.51435404552607,-15.154982410756222,-13.087890625
1880,2020-09-10,2022-09-20,22.0,19.000247394021827,-13.635239118082607,-12.12109375
1881,2020-09-10,2022-08-22,21.0,19.05666810726871,-9.253961393958527,-8.423828125
1882,2020-09-10,2022-07-20,20.0,17.814602972718124,-10.926985136409382,-10.40625
1883,2020-09-10,2022-06-20,19.0,16.247980633778862,-14.48431245379546,-14.365234375
1884,2020-09-10,2022-05-20,18.0,16.122934363733542,-10.428142423702546,-10.72265625
1885,2020-09-10,2022-04-20,17.0,15.892815225394173,-6.512851615328393,-6.94921875
1886,2020-09-10,2022-03-21,16.0,15.21160925669881,-4.927442145632432,-5.48046875
1887,2020-09-10,2022-02-21,15.0,14.349216022000494,-4.33855985333004,-5.013671875
1888,2020-09-10,2022-01-20,14.0,14.161514547556138,1.1536753396866979,1.408203125
1889,2020-09-10,2021-12-20,13.0,13.312215127589463,2.4016548276112513,3.09765625
1890,2020-09-10,2021-11-22,12.0,12.579471301389065,4.828927511575539,6.544921875
1891,2020-09-10,2021-10-20,11.0,11.319794580888278,2.9072234626207076,4.216796875
1892,2020-09-10,2021-09-20,10.0,10.26200898068085,2.620089806808501,4.0390625
1893,2020-09-10,2021-08-20,9.0,9.389621039876811,4.329122665297902,7.193359375
1894,2020-09-10,2021-07-20,8.0,8.17095746816491,2.136968352061386,3.810546875
1895,2020-09-10,2021-06-21,7.0,7.096976203925469,1.385374341792416,2.640625
1896,2020-09-10,2021-05-20,6.0,5.996248426208373,-0.06252622986044898,-0.12890625
1897,2020-09-10,2021-04-20,5.0,5.047609887265772,0.9521977453154484,2.17578125
1898,2020-09-10,2021-03-22,4.0,4.02080156096978,0.5200390242444897,1.296875
1899,2020-09-10,2021-02-22,3.0,3.0129894626916887,0.43298208972295527,1.18359375
1900,2020-09-10,2021-01-20,2.0,2.0285242834496406,1.426214172482032,4.5546875
1901,2020-09-10,2020-12-21,1.0,1.0065168757745726,0.6516875774572606,2.3515625
1902,2020-09-10,2020-11-20,,,,
1903,2020-09-10,2020-10-20,,,,
1904,2020-09-10,2020-09-21,,,,
