,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
6676,2016-07-11,2019-03-20,30.0,29.504298281915496,-1.6523390602816808,-1.12109375
6677,2016-07-11,2019-02-20,29.0,28.316095062640994,-2.35829288744485,-1.640625
6678,2016-07-11,2019-01-21,28.0,26.920760893478715,-3.8544253804331623,-2.76953125
6679,2016-07-11,2018-12-20,27.0,25.39055890858043,-5.960892931183589,-4.44921875
6680,2016-07-11,2018-11-20,26.0,24.684047607127564,-5.061355357201677,-3.8828125
6681,2016-07-11,2018-10-22,25.0,24.031640663132467,-3.87343734747013,-3.048828125
6682,2016-07-11,2018-09-20,24.0,23.534763080917273,-1.938487162844697,-1.576171875
6683,2016-07-11,2018-08-20,23.0,22.674105669125975,-1.416931873365326,-1.19140625
6684,2016-07-11,2018-07-20,22.0,21.648959283972577,-1.5956396183064698,-1.392578125
6685,2016-07-11,2018-06-20,21.0,20.68526063152071,-1.4987588975204331,-1.35546875
6686,2016-07-11,2018-05-21,20.0,19.62652740255425,-1.8673629872287556,-1.75390625
6687,2016-07-11,2018-04-20,19.0,18.464415524185803,-2.8188656621799844,-2.759765625
6688,2016-07-11,2018-03-20,18.0,17.50926177387276,-2.726323478484676,-2.78515625
6689,2016-07-11,2018-02-20,17.0,16.50306626234018,-2.9231396332930575,-3.09375
6690,2016-07-11,2018-01-22,16.0,15.890227923821339,-0.6860754761166321,-0.755859375
6691,2016-07-11,2017-12-20,15.0,14.782447790798393,-1.4503480613440445,-1.6875
6692,2016-07-11,2017-11-20,14.0,13.729624015464111,-1.931257032399206,-2.35546875
6693,2016-07-11,2017-10-20,13.0,12.697671549071034,-2.3256034686843563,-2.9921875
6694,2016-07-11,2017-09-20,12.0,11.622130728585914,-3.148910595117386,-4.267578125
6695,2016-07-11,2017-08-21,11.0,10.62471867018566,-3.4116484528576407,-4.8828125
