,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
1600,2021-01-11,2021-08-20,5.0,5.140865821513564,2.8173164302712728,6.4765625
1601,2021-01-11,2021-07-20,4.0,4.043332924516038,1.083323112900958,2.7421875
1602,2021-01-11,2021-06-21,3.0,3.0252676196434702,0.8422539881156746,2.3515625
1603,2021-01-11,2021-05-21,2.0,1.9655215199533775,-1.723924002331123,-5.37109375
1604,2021-01-11,2021-04-20,1.0,0.9950885275018039,-0.49114724981961233,-1.796875
1605,2021-01-11,2021-03-22,,,,
1606,2021-01-11,2021-02-22,,,,
1607,2021-01-11,2021-01-20,,,,
1650,2020-12-10,2022-12-20,22.0,19.296418222981675,-12.289008077356023,-10.90625
1651,2020-12-10,2022-11-21,21.0,18.8322504265826,-10.32261701627333,-9.41796875
1652,2020-12-10,2022-10-20,20.0,17.269658010277006,-13.651709948614974,-13.0234375
1653,2020-12-10,2022-09-20,19.0,16.822369114219097,-11.461215188320544,-11.302734375
1654,2020-12-10,2022-08-22,18.0,16.726099494360344,-7.0772250313314204,-7.19921875
1655,2020-12-10,2022-07-20,17.0,15.282122479749372,-10.105161883827222,-10.8125
1656,2020-12-10,2022-06-21,16.0,13.850830545023404,-13.432309093603722,-14.94921875
1657,2020-12-10,2022-05-20,15.0,13.482083847545345,-10.119441016364364,-11.818359375
1658,2020-12-10,2022-04-20,14.0,13.207429850634023,-5.661215352614121,-6.92578125
1659,2020-12-10,2022-03-21,13.0,12.38574397943889,-4.7250463120085335,-6.07421875
1660,2020-12-10,2022-02-22,12.0,11.431972441452265,-4.733562987897792,-6.33984375
1661,2020-12-10,2022-01-20,11.0,10.992393236525697,-0.06915239522093941,-0.099609375
1662,2020-12-10,2021-12-20,10.0,10.102349565776485,1.0234956577648546,1.57421875
1663,2020-12-10,2021-11-22,9.0,9.409872755766969,4.5541417307441,7.46875
1664,2020-12-10,2021-10-20,8.0,8.230291255626078,2.8786406953259736,5.1171875
1665,2020-12-10,2021-09-20,7.0,7.152887646924587,2.184109241779808,4.17578125
1666,2020-12-10,2021-08-20,6.0,6.21465023694992,3.5775039491653318,7.51953125
1667,2020-12-10,2021-07-20,5.0,5.096548452076888,1.9309690415377645,4.4375
1668,2020-12-10,2021-06-21,4.0,4.071129216861734,1.7782304215433475,4.47265625
1669,2020-12-10,2021-05-21,3.0,2.9854508364898877,-0.48497211700374204,-1.3515625
1670,2020-12-10,2021-04-20,2.0,2.017063674283996,0.8531837141998011,2.734375
1671,2020-12-10,2021-03-22,1.0,1.0064378954568773,0.643789545687734,2.3203125
1672,2020-12-10,2021-02-22,,,,
1673,2020-12-10,2021-01-20,,,,
1674,2020-12-10,2020-12-21,,,,
1716,2020-11-10,2022-12-20,23.0,20.23679388343572,-12.013939637236001,-10.306640625
1717,2020-11-10,2022-11-21,22.0,19.796055222495042,-10.017930806840718,-8.8232421875
1718,2020-11-10,2022-10-20,21.0,18.199107583522085,-13.337582935609118,-12.275390625
1719,2020-11-10,2022-09-20,20.0,17.77907758544943,-11.104612072752857,-10.546875
1720,2020-11-10,2022-08-22,19.0,17.73456607974036,-6.6601785276823104,-6.5078125
1721,2020-11-10,2022-07-20,18.0,16.262203766400944,-9.654423519994756,-9.9140625
1722,2020-11-10,2022-06-21,17.0,14.796106048710335,-12.964082066409793,-13.841796875
1723,2020-11-10,2022-05-20,16.0,14.466220176872408,-9.586123894547448,-10.708984375
1724,2020-11-10,2022-04-20,15.0,14.240620932327108,-5.062527117819282,-5.904296875
1725,2020-11-10,2022-03-21,14.0,13.4269888264458,-4.092936953958569,-5.001953125
1726,2020-11-10,2022-02-22,13.0,12.469274885858002,-4.082500878015366,-5.189453125
1727,2020-11-10,2022-01-20,12.0,12.074526430510485,0.6210535875873724,0.84375
1728,2020-11-10,2021-12-20,11.0,11.193325005595332,1.757500050866654,2.541015625
1729,2020-11-10,2021-11-22,10.0,10.533401177064071,5.334011770640714,8.18359375
1730,2020-11-10,2021-10-20,9.0,9.328700940349993,3.6522326705554775,6.048828125
1731,2020-11-10,2021-09-20,8.0,8.23710468228428,2.963808528553491,5.2578125
1732,2020-11-10,2021-08-20,7.0,7.308385358589588,4.405505122708396,8.52734375
1733,2020-11-10,2021-07-20,6.0,6.16933251989318,2.822208664886331,5.94140625
1734,2020-11-10,2021-06-21,5.0,5.136422719735798,2.7284543947159534,6.23828125
1735,2020-11-10,2021-05-21,4.0,4.024330241936093,0.6082560484023336,1.52734375
1736,2020-11-10,2021-04-20,3.0,3.0580269211051077,1.9342307035035884,5.5078125
1737,2020-11-10,2021-03-22,2.0,2.0315752118361377,1.5787605918068826,5.0078125
1738,2020-11-10,2021-02-22,1.0,1.027502757939964,2.750275793996404,9.9921875
1739,2020-11-10,2021-01-20,,,,
1740,2020-11-10,2020-12-21,,,,
1741,2020-11-10,2020-11-20,,,,
1782,2020-10-12,2022-12-20,24.0,21.18199901912291,-11.741670753654546,-9.7490234375
1783,2020-10-12,2022-11-21,23.0,20.764809818351477,-9.718218181080534,-8.2724609375
1784,2020-10-12,2022-10-20,22.0,19.133330519034196,-13.030315822571838,-11.583984375
1785,2020-10-12,2022-09-20,21.0,18.740699412119987,-10.758574228000061,-9.853515625
1786,2020-10-12,2022-08-22,20.0,18.74821183404442,-6.258940829777906,-5.884765625
1787,2020-10-12,2022-07-20,19.0,17.247318443961493,-9.224639768623721,-9.10546875
1788,2020-10-12,2022-06-21,18.0,15.746236191692535,-12.520910046152583,-12.84375
1789,2020-10-12,2022-05-20,17.0,15.455410722539172,-9.08581927918134,-9.724609375
1790,2020-10-12,2022-04-20,16.0,15.279118160223227,-4.505511498604831,-5.01953125
1791,2020-10-12,2022-03-21,15.0,14.473581181275097,-3.5094587914993505,-4.087890625
1792,2020-10-12,2022-02-22,14.0,13.51190459113959,-3.4863957775743564,-4.216796875
1793,2020-10-12,2022-01-20,13.0,13.162217122077452,1.2478240159804015,1.60546875
1794,2020-10-12,2021-12-20,12.0,12.28990335400502,2.4158612833751647,3.296875
1795,2020-10-12,2021-11-22,11.0,11.662699688881988,6.024542626199889,8.68359375
1796,2020-10-12,2021-10-20,10.0,10.432751713621077,4.327517136210766,6.70703125
1797,2020-10-12,2021-09-20,9.0,9.326889917183609,3.6321101909289846,6.005859375
1798,2020-10-12,2021-08-20,8.0,8.407737561682673,5.09671952103341,9.140625
1799,2020-10-12,2021-07-20,7.0,7.247626071104151,3.5375153014878764,6.86328125
1800,2020-10-12,2021-06-21,6.0,6.207187236806122,3.45312061343536,7.234375
1801,2020-10-12,2021-05-21,5.0,5.068545007036764,1.3709001407352872,3.1328125
1802,2020-10-12,2021-04-20,4.0,4.10433622953814,2.6084057384534898,6.6796875
1803,2020-10-12,2021-03-22,3.0,3.061977312799079,2.0659104266359605,5.828125
1804,2020-10-12,2021-02-22,2.0,2.060282448631531,3.014122431576549,9.578125
1805,2020-10-12,2021-01-20,1.0,1.0300058360081703,3.0005836008170306,11.3984375
1806,2020-10-12,2020-12-21,,,,
1807,2020-10-12,2020-11-20,,,,
1808,2020-10-12,2020-10-20,,,,
1848,2020-09-11,2022-12-20,25.0,22.15549724596669,-11.378011016133243,-9.1484375
1849,2020-09-11,2022-11-21,24.0,21.762562417978813,-9.322656591754944,-7.67578125
1850,2020-09-11,2022-10-20,23.0,20.095517812416418,-12.628183424276445,-10.8525390625
1851,2020-09-11,2022-09-20,22.0,19.731105735375383,-10.313155748293713,-9.115234375
1852,2020-09-11,2022-08-22,21.0,19.792199331790407,-5.751431753379015,-5.208984375
1853,2020-09-11,2022-07-20,20.0,18.261920836219712,-8.69039581890144,-8.25390625
1854,2020-09-11,2022-06-21,19.0,16.724806847459803,-11.974700802843143,-11.81640625
1855,2020-09-11,2022-05-20,18.0,16.47421098700993,-8.476605627722616,-8.705078125
1856,2020-09-11,2022-04-20,17.0,16.34870101770955,-3.831170484061463,-4.08203125
1857,2020-09-11,2022-03-21,16.0,15.551501479405768,-2.8031157537139473,-3.1171875
1858,2020-09-11,2022-02-22,15.0,14.585743624619184,-2.761709169205441,-3.18359375
1859,2020-09-11,2022-01-20,14.0,14.282465965017886,2.0176140358420445,2.46484375
1860,2020-09-11,2021-12-20,13.0,13.419305890520016,3.2254299270770495,4.1640625
1861,2020-09-11,2021-11-22,12.0,12.825801810658751,6.881681755489592,9.34765625
1862,2020-09-11,2021-10-20,11.0,11.569850349192393,5.180457719930845,7.54296875
1863,2020-09-11,2021-09-20,10.0,10.449296000011042,4.492960000110422,6.953125
1864,2020-09-11,2021-08-20,9.0,9.539996983453424,5.999966482815822,10.015625
1865,2020-09-11,2021-07-20,8.0,8.358196486443457,4.477456080543218,8.05078125
1866,2020-09-11,2021-06-21,7.0,7.310003249308376,4.428617847262511,8.5546875
1867,2020-09-11,2021-05-21,6.0,6.14401654637679,2.4002757729464954,5.03125
1868,2020-09-11,2021-04-20,5.0,5.181965008765164,3.6393001753032728,8.4609375
1869,2020-09-11,2021-03-22,4.0,4.123222729641057,3.080568241026427,7.83203125
1870,2020-09-11,2021-02-22,3.0,3.123976624264157,4.132554142138571,11.68359375
1871,2020-09-11,2021-01-20,2.0,2.0908431263850407,4.542156319252033,15.0625
1872,2020-09-11,2020-12-21,1.0,1.0237560858327823,2.3756085832782325,8.8515625
1873,2020-09-11,2020-11-20,,,,
1874,2020-09-11,2020-10-20,,,,
1875,2020-09-11,2020-09-21,,,,
1914,2020-08-10,2022-12-20,26.0,23.13087153082065,-11.035109496843658,-8.5986328125
1915,2020-08-10,2022-11-21,25.0,22.762237816955025,-8.951048732179899,-7.1328125
1916,2020-08-10,2022-10-20,24.0,21.059559366165285,-12.251835974311312,-10.1865234375
1917,2020-08-10,2022-09-20,23.0,20.72342070074726,-9.898170866316269,-8.451171875
1918,2020-08-10,2022-08-22,22.0,20.838198729562162,-5.280914865626536,-4.611328125
1919,2020-08-10,2022-07-20,21.0,19.278478499574124,-8.19772143059941,-7.5
1920,2020-08-10,2022-06-21,20.0,17.705263336469137,-11.473683317654313,-10.900390625
1921,2020-08-10,2022-05-20,19.0,17.49497461242396,-7.921186250400213,-7.8125
1922,2020-08-10,2022-04-20,18.0,17.42034510081705,-3.220304995460843,-3.287109375
1923,2020-08-10,2022-03-21,17.0,16.63149907049279,-2.1676525265129993,-2.3046875
1924,2020-08-10,2022-02-22,16.0,15.661652085926017,-2.114674462962396,-2.326171875
1925,2020-08-10,2022-01-20,15.0,15.404873673539417,2.69915782359611,3.1328125
1926,2020-08-10,2021-12-20,14.0,14.550884932977107,3.9348923784079077,4.81640625
1927,2020-08-10,2021-11-22,13.0,13.99114538187224,7.624195245171077,9.78125
1928,2020-08-10,2021-10-20,12.0,12.709140322092122,5.909502684101013,8.099609375
1929,2020-08-10,2021-09-20,11.0,11.5738651057021,5.216955506382719,7.578125
1930,2020-08-10,2021-08-20,10.0,10.674438416756646,6.744384167566454,10.51171875
1931,2020-08-10,2021-07-20,9.0,9.470907115771972,5.232301286355244,8.74609375
1932,2020-08-10,2021-06-21,8.0,8.414944532054538,5.186806650681719,9.26953125
1933,2020-08-10,2021-05-21,7.0,7.221560659595699,3.1651522799385594,6.10546875
1934,2020-08-10,2021-04-20,6.0,6.261670519153601,4.361175319226677,9.24609375
1935,2020-08-10,2021-03-22,5.0,5.186513304769031,3.730266095380621,8.578125
1936,2020-08-10,2021-02-22,4.0,4.189720677260243,4.743016931506072,11.984375
1937,2020-08-10,2021-01-20,3.0,3.153724788534995,5.124159617833168,14.8828125
