,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
67,2022-12-12,2022-12-20,,,,
134,2022-11-10,2022-12-20,,,,
135,2022-11-10,2022-11-21,,,,
201,2022-10-10,2022-12-20,,,,
202,2022-10-10,2022-11-21,,,,
203,2022-10-10,2022-10-20,,,,
268,2022-09-12,2022-12-20,1.0,0.8896285714285713,-11.037142857142868,64.0
269,2022-09-12,2022-11-21,,,,
270,2022-09-12,2022-10-20,,,,
271,2022-09-12,2022-09-20,,,,
335,2022-08-10,2022-12-20,2.0,1.7686661028455566,-11.56669485772217,64.0
336,2022-08-10,2022-11-21,1.0,0.9315048471920079,-6.849515280799212,-22.234375
337,2022-08-10,2022-10-20,,,,
338,2022-08-10,2022-09-20,,,,
339,2022-08-10,2022-08-22,,,,
402,2022-07-11,2022-12-20,3.0,2.6840573785053805,-10.531420716487316,-26.7109375
403,2022-07-11,2022-11-21,2.0,1.9015332929398086,-4.9233353530095725,-14.46484375
404,2022-07-11,2022-10-20,1.0,0.9312640029325513,-6.873599706744871,-22.6875
405,2022-07-11,2022-09-20,,,,
406,2022-07-11,2022-08-22,,,,
407,2022-07-11,2022-07-20,,,,
469,2022-06-10,2022-12-20,4.0,3.6151558207010717,-9.621104482473209,-22.3359375
470,2022-06-10,2022-11-21,3.0,2.8882064224933472,-3.726452583555092,-9.87890625
471,2022-06-10,2022-10-20,2.0,1.8785075319670703,-6.074623401646484,-17.8359375
472,2022-06-10,2022-09-20,1.0,0.9757867694762824,-2.42132305237176,-8.3984375
473,2022-06-10,2022-08-22,,,,
474,2022-06-10,2022-07-20,,,,
475,2022-06-10,2022-06-20,,,,
536,2022-05-10,2022-12-20,5.0,4.537416723023355,-9.251665539532894,-19.7109375
537,2022-05-10,2022-11-21,4.0,3.8655145238938085,-3.3621369026547887,-8.0546875
538,2022-05-10,2022-10-20,3.0,2.8167602797068327,-6.107990676438909,-16.0078125
539,2022-05-10,2022-09-20,2.0,1.9423118389084162,-2.8844080545791906,-8.6953125
540,2022-05-10,2022-08-22,1.0,1.026874224428293,2.6874224428292903,9.7578125
