,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
2509,2019-11-12,2022-11-21,34.0,32.808091275836226,-3.5056138945993354,-2.1416015625
2510,2019-11-12,2022-10-20,33.0,30.666936979943777,-7.06988793956431,-4.4921875
2511,2019-11-12,2022-09-20,32.0,30.69084795116339,-4.091100152614402,-2.640625
2512,2019-11-12,2022-08-22,31.0,31.363343084008243,1.172074464542718,0.7626953125
2513,2019-11-12,2022-07-20,30.0,29.480212166539197,-1.7326261115360115,-1.173828125
2514,2019-11-12,2022-06-20,29.0,27.075944510235182,-6.6346741026373035,-4.6865234375
2515,2019-11-12,2022-05-20,28.0,27.431983171014334,-2.0286315320916644,-1.4580078125
2516,2019-11-12,2022-04-20,27.0,28.291961589885847,4.785042925503138,3.482421875
2517,2019-11-12,2022-03-21,26.0,27.490669227108462,5.7333431811863935,4.294921875
2518,2019-11-12,2022-02-21,25.0,26.28900022473692,5.156000898947682,3.9755859375
2519,2019-11-12,2022-01-20,24.0,26.360292119523784,9.834550498015767,7.798828125
2520,2019-11-12,2021-12-20,23.0,25.67766525322691,11.642022840116995,9.55078125
2521,2019-11-12,2021-11-22,22.0,25.422262749187247,15.555739769032941,13.087890625
2522,2019-11-12,2021-10-20,21.0,23.5092178638661,11.948656494600467,10.580078125
2523,2019-11-12,2021-09-20,20.0,22.070027712733634,10.350138563668168,9.552734375
2524,2019-11-12,2021-08-20,19.0,21.31278173196719,12.172535431406255,11.7109375
2525,2019-11-12,2021-07-20,18.0,19.974033990100253,10.96685550055696,11.060546875
2526,2019-11-12,2021-06-21,17.0,18.645438067737924,9.679047457281907,10.18359375
2527,2019-11-12,2021-05-20,16.0,17.125924003940682,7.037025024629262,7.814453125
2528,2019-11-12,2021-04-20,15.0,16.249006487507216,8.326709916714776,9.69921875
2529,2019-11-12,2021-03-22,14.0,14.981834614112596,7.013104386518546,8.5625
2530,2019-11-12,2021-02-22,13.0,13.86124565045306,6.62496654194662,8.46875
2531,2019-11-12,2021-01-20,12.0,12.818632777697317,6.821939814144311,9.32421875
2532,2019-11-12,2020-12-21,11.0,11.359397922985137,3.267253845319425,4.71484375
2533,2019-11-12,2020-11-20,10.0,10.373677809619203,3.736778096192026,5.76171875
2534,2019-11-12,2020-10-20,9.0,9.117599883601553,1.3066653733505893,2.1484375
2535,2019-11-12,2020-09-21,8.0,7.862558307339954,-1.7180211582505711,-2.98828125
2536,2019-11-12,2020-08-21,7.0,7.018401044284446,0.2628720612063746,0.498046875
2537,2019-11-12,2020-07-20,6.0,5.954684644347811,-0.7552559275364837,-1.5625
2538,2019-11-12,2020-06-22,5.0,4.77721568052376,-4.4556863895248,-9.671875
2539,2019-11-12,2020-05-20,4.0,3.634694304449874,-9.132642388753155,-21.37109375
2540,2019-11-12,2020-04-20,3.0,2.6804905552758016,-10.650314824139947,-26.9765625
2541,2019-11-12,2020-03-20,2.0,1.6353127695275296,-18.23436152362352,64.0
2542,2019-11-12,2020-02-20,1.0,1.02655574516496,2.6555745164960065,10.0390625
2543,2019-11-12,2020-01-20,,,,
2544,2019-11-12,2019-12-20,,,,
2545,2019-11-12,2019-11-20,,,,
2574,2019-10-10,2022-12-20,36.0,33.77030123363543,-6.193607684346031,-3.646484375
