,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3068,2019-03-11,2020-05-20,12.0,11.586460620863422,-3.4461614928048188,-4.671875
3069,2019-03-11,2020-04-20,11.0,10.359311073995174,-5.824444781862052,-8.30859375
3070,2019-03-11,2020-03-20,10.0,8.682689112597991,-13.173108874020087,-19.65625
3071,2019-03-11,2020-02-20,9.0,9.523824197465071,5.820268860723014,9.6171875
3072,2019-03-11,2020-01-20,8.0,8.309446520839,3.8680815104874977,6.85546875
3073,2019-03-11,2019-12-20,7.0,7.189374964011311,2.70535662873301,5.1796875
3074,2019-03-11,2019-11-20,6.0,6.078670330247191,1.3111721707865194,2.70703125
3075,2019-03-11,2019-10-21,5.0,4.992047518169752,-0.15904963660496207,-0.35546875
3076,2019-03-11,2019-09-20,4.0,4.065674309959875,1.6418577489968778,4.1015625
3077,2019-03-11,2019-08-20,3.0,3.0266072875478143,0.8869095849271424,2.46875
3078,2019-03-11,2019-07-22,2.0,2.0219150155076284,1.095750775381421,3.4296875
3079,2019-03-11,2019-06-20,1.0,1.0083836787183025,0.8383678718302479,3.0625
3080,2019-03-11,2019-05-20,,,,
3081,2019-03-11,2019-04-23,,,,
3082,2019-03-11,2019-03-20,,,,
3102,2019-02-11,2023-01-20,45.0,43.449302392299955,-3.4459946837778768,-1.654296875
3103,2019-02-11,2022-12-20,44.0,41.48059916378079,-5.7259109914073,-2.8310546875
3104,2019-02-11,2022-11-21,43.0,41.61709304277807,-3.216062691213783,-1.6025390625
3105,2019-02-11,2022-10-20,42.0,39.354635019787885,-6.298488048124083,-3.2509765625
3106,2019-02-11,2022-09-20,41.0,39.78442817965154,-2.964809317923069,-1.541015625
3107,2019-02-11,2022-08-22,40.0,40.79312284410329,1.9828071102582179,1.0322265625
3108,2019-02-11,2022-07-20,39.0,38.616312803479595,-0.9838133244112959,-0.53125
3109,2019-02-11,2022-06-20,38.0,36.05158338461566,-5.12741214574826,-2.873046875
3110,2019-02-11,2022-05-20,37.0,36.85336988002408,-0.3962976215565331,-0.2236328125
3111,2019-02-11,2022-04-20,36.0,37.99059438463237,5.529428846201018,3.130859375
3112,2019-02-11,2022-03-21,35.0,37.292130415425994,6.548944044074269,3.7861328125
3113,2019-02-11,2022-02-21,34.0,36.14731744967132,6.315639557856823,3.7333984375
3114,2019-02-11,2022-01-20,33.0,36.41355740408514,10.344113345712543,6.21875
3115,2019-02-11,2021-12-20,32.0,36.132314793071146,12.91348372834733,7.9267578125
3116,2019-02-11,2021-11-22,31.0,35.80065743985026,15.485991741452457,9.66796875
3117,2019-02-11,2021-10-20,30.0,33.81943359691558,12.731445323051934,8.2802734375
3118,2019-02-11,2021-09-20,29.0,32.45677858255437,11.91992614673921,7.99609375
3119,2019-02-11,2021-08-20,28.0,31.71624993311728,13.272321189704568,9.16015625
