"Date","Price","Open","High","Low","Change %"
"Dec 17, 2021","753.120","753.120","753.120","753.120","-0.03%"
"Dec 16, 2021","753.370","753.370","753.370","753.370","-0.18%"
"Dec 15, 2021","754.760","754.760","754.760","754.760","0.21%"
"Dec 14, 2021","753.210","753.210","753.210","753.210","-0.33%"
"Dec 13, 2021","755.690","755.690","755.690","755.690","0.14%"
"Dec 10, 2021","754.670","754.670","754.670","754.670","0.05%"
"Dec 09, 2021","754.270","754.270","754.270","754.270","0.12%"
"Dec 08, 2021","753.330","753.330","753.330","753.330","-0.28%"
"Dec 07, 2021","755.430","755.430","755.430","755.430","0.55%"
"Dec 06, 2021","751.330","751.330","751.330","751.330","0.18%"
"Dec 03, 2021","750.000","750.000","750.000","750.000","0.11%"
"Dec 02, 2021","749.210","749.210","749.210","749.210","0.29%"
"Dec 01, 2021","747.030","747.030","747.030","747.030","-0.33%"
"Nov 30, 2021","749.470","749.470","749.470","749.470","-0.09%"
"Nov 29, 2021","750.150","750.150","750.150","750.150","0.00%"
"Nov 26, 2021","750.140","750.140","750.140","750.140","-0.41%"
"Nov 25, 2021","753.230","753.230","753.230","753.230","0.14%"
"Nov 24, 2021","752.140","752.140","752.140","752.140","0.06%"
"Nov 23, 2021","751.690","751.690","751.690","751.690","-0.52%"
"Nov 22, 2021","755.590","755.590","755.590","755.590","-0.24%"
"Nov 19, 2021","757.410","757.410","757.410","757.410","0.25%"
"Nov 18, 2021","755.490","755.490","755.490","755.490","0.12%"
"Nov 17, 2021","754.580","754.580","754.580","754.580","0.01%"
"Nov 16, 2021","754.510","754.510","754.510","754.510","0.22%"
"Nov 15, 2021","752.850","752.850","752.850","752.850","-0.06%"
"Nov 12, 2021","753.290","753.290","753.290","753.290","0.28%"
"Nov 11, 2021","751.200","751.200","751.200","751.200","-0.04%"
"Nov 10, 2021","751.520","751.520","751.520","751.520","-0.39%"
"Nov 09, 2021","754.450","754.450","754.450","754.450","0.26%"
"Nov 08, 2021","752.490","752.490","752.490","752.490","-0.21%"
"Nov 05, 2021","754.050","754.050","754.050","754.050","0.35%"
"Nov 04, 2021","751.420","751.420","751.420","751.420","0.45%"
"Nov 03, 2021","748.050","748.050","748.050","748.050","0.16%"
"Nov 02, 2021","746.850","746.850","746.850","746.850","0.43%"
"Nov 01, 2021","743.630","743.630","743.630","743.630","-0.04%"
"Oct 29, 2021","743.900","743.900","743.900","743.900","0.01%"
"Oct 28, 2021","743.830","743.830","743.830","743.830","-0.22%"
"Oct 27, 2021","745.450","745.450","745.450","745.450","0.24%"
"Oct 26, 2021","743.650","743.650","743.650","743.650","0.11%"
"Oct 25, 2021","742.810","742.810","742.810","742.810","0.11%"
"Oct 22, 2021","741.960","741.960","741.960","741.960","0.06%"
"Oct 21, 2021","741.500","741.500","741.500","741.500","-0.02%"
"Oct 20, 2021","741.630","741.630","741.630","741.630","0.18%"
"Oct 19, 2021","740.290","740.290","740.290","740.290","-0.13%"
"Oct 18, 2021","741.270","741.270","741.270","741.270","-0.03%"
"Oct 15, 2021","741.480","741.480","741.480","741.480","0.10%"
"Oct 14, 2021","740.710","740.710","740.710","740.710","0.59%"
"Oct 13, 2021","736.340","736.340","736.340","736.340","0.29%"
"Oct 12, 2021","734.200","734.200","734.200","734.200","-0.19%"
"Oct 11, 2021","735.580","735.580","735.580","735.580","-0.25%"
"Oct 08, 2021","737.390","737.390","737.390","737.390","-0.16%"
"Oct 07, 2021","738.580","738.580","738.580","738.580","0.39%"
"Oct 06, 2021","735.690","735.690","735.690","735.690","-0.02%"
"Oct 05, 2021","735.820","735.820","735.820","735.820","0.01%"
"Oct 04, 2021","735.730","735.730","735.730","735.730","-0.29%"
"Oct 01, 2021","737.860","737.860","737.860","737.860","0.14%"
"Sep 30, 2021","736.860","736.860","736.860","736.860","-0.14%"
"Sep 29, 2021","737.920","737.920","737.920","737.920","0.04%"
"Sep 28, 2021","737.630","737.630","737.630","737.630","-0.48%"
"Sep 27, 2021","741.180","741.180","741.180","741.180","-0.05%"
"Sep 24, 2021","741.580","741.580","741.580","741.580","-0.18%"
"Sep 23, 2021","742.930","742.930","742.930","742.930","-0.04%"
"Sep 22, 2021","743.220","743.220","743.220","743.220","0.22%"
"Sep 21, 2021","741.590","741.590","741.590","741.590","-0.00%"
"Sep 20, 2021","741.620","741.620","741.620","741.620","-0.30%"
"Sep 17, 2021","743.840","743.840","743.840","743.840","-0.12%"
"Sep 16, 2021","744.740","744.740","744.740","744.740","0.09%"
"Sep 15, 2021","744.090","744.090","744.090","744.090","-0.15%"
"Sep 14, 2021","745.210","745.210","745.210","745.210","0.01%"
"Sep 13, 2021","745.130","745.130","745.130","745.130","-0.04%"
"Sep 10, 2021","745.400","745.400","745.400","745.400","-0.17%"
"Sep 09, 2021","746.660","746.660","746.660","746.660","0.10%"
"Sep 08, 2021","745.920","745.920","745.920","745.920","-0.06%"
"Sep 07, 2021","746.400","746.400","746.400","746.400","-0.18%"
"Sep 06, 2021","747.770","747.770","747.770","747.770","0.11%"
"Sep 03, 2021","746.920","746.920","746.920","746.920","-0.11%"
"Sep 02, 2021","747.730","747.730","747.730","747.730","0.08%"
"Sep 01, 2021","747.100","747.100","747.100","747.100","-0.08%"
"Aug 31, 2021","747.700","747.700","747.700","747.700","-0.24%"
"Aug 30, 2021","749.510","749.510","749.510","749.510","0.19%"
"Aug 27, 2021","748.060","748.060","748.060","748.060","0.14%"
"Aug 26, 2021","747.040","747.040","747.040","747.040","-0.18%"
"Aug 25, 2021","748.350","748.350","748.350","748.350","-0.22%"
"Aug 24, 2021","750.010","750.010","750.010","750.010","0.10%"
"Aug 23, 2021","749.290","749.290","749.290","749.290","0.10%"
"Aug 20, 2021","748.550","748.550","748.550","748.550","0.12%"
"Aug 19, 2021","747.620","747.620","747.620","747.620","-0.11%"
"Aug 18, 2021","748.420","748.420","748.420","748.420","-0.06%"
"Aug 17, 2021","748.880","748.880","748.880","748.880","-0.02%"
"Aug 16, 2021","749.030","749.030","749.030","749.030","-0.06%"
"Aug 13, 2021","749.490","749.490","749.490","749.490","-0.05%"
"Aug 12, 2021","749.880","749.880","749.880","749.880","0.10%"
"Aug 11, 2021","749.150","749.150","749.150","749.150","-0.02%"
"Aug 10, 2021","749.290","749.290","749.290","749.290","0.09%"
"Aug 09, 2021","748.600","748.600","748.600","748.600","0.09%"
"Aug 06, 2021","747.960","747.960","747.960","747.960","-0.06%"
"Aug 05, 2021","748.400","748.400","748.400","748.400","0.08%"
"Aug 04, 2021","747.800","747.800","747.800","747.800","0.15%"
"Aug 03, 2021","746.680","746.680","746.680","746.680","0.07%"
"Aug 02, 2021","746.160","746.160","746.160","746.160","0.19%"
"Jul 30, 2021","744.720","744.720","744.720","744.720","-0.05%"
"Jul 29, 2021","745.100","745.100","745.100","745.100","0.08%"
"Jul 28, 2021","744.510","744.510","744.510","744.510","0.04%"
"Jul 27, 2021","744.180","744.180","744.180","744.180","-0.11%"
"Jul 26, 2021","744.970","744.970","744.970","744.970","-0.06%"
"Jul 23, 2021","745.390","745.390","745.390","745.390","0.18%"
"Jul 22, 2021","744.030","744.030","744.030","744.030","0.30%"
"Jul 21, 2021","741.790","741.790","741.790","741.790","0.17%"
"Jul 20, 2021","740.540","740.540","740.540","740.540","0.26%"
"Jul 19, 2021","738.620","738.620","738.620","738.620","-0.29%"
"Jul 16, 2021","740.740","740.740","740.740","740.740","-0.02%"
"Jul 15, 2021","740.870","740.870","740.870","740.870","-0.01%"
"Jul 14, 2021","740.910","740.910","740.910","740.910","0.08%"
"Jul 13, 2021","740.310","740.310","740.310","740.310","0.13%"
"Jul 12, 2021","739.380","739.380","739.380","739.380","0.18%"
"Jul 09, 2021","738.040","738.040","738.040","738.040","0.04%"
"Jul 08, 2021","737.770","737.770","737.770","737.770","-0.34%"
"Jul 07, 2021","740.310","740.310","740.310","740.310","0.22%"
"Jul 06, 2021","738.720","738.720","738.720","738.720","0.19%"
"Jul 05, 2021","737.300","737.300","737.300","737.300","-0.01%"
"Jul 02, 2021","737.400","737.400","737.400","737.400","0.27%"
