"Date","Price","Open","High","Low","Change %"
"May 20, 2019","863.480","863.480","863.480","863.480","-0.52%"
"May 17, 2019","867.970","867.970","867.970","867.970","-0.26%"
"May 16, 2019","870.190","870.190","870.190","870.190","0.88%"
"May 15, 2019","862.600","862.600","862.600","862.600","0.34%"
"May 14, 2019","859.640","859.640","859.640","859.640","0.76%"
"May 13, 2019","853.130","853.130","853.130","853.130","-1.66%"
"May 10, 2019","867.520","867.520","867.520","867.520","0.30%"
"May 09, 2019","864.930","864.930","864.930","864.930","-0.84%"
"May 08, 2019","872.240","872.240","872.240","872.240","-0.03%"
"May 07, 2019","872.520","872.520","872.520","872.520","-0.99%"
"May 06, 2019","881.250","881.250","881.250","881.250","-0.41%"
"May 03, 2019","884.870","884.870","884.870","884.870","0.56%"
"May 02, 2019","879.960","879.960","879.960","879.960","-0.02%"
"May 01, 2019","880.120","880.120","880.120","880.120","-0.50%"
"Apr 30, 2019","884.570","884.570","884.570","884.570","-0.13%"
"Apr 29, 2019","885.720","885.720","885.720","885.720","0.13%"
"Apr 26, 2019","884.600","884.600","884.600","884.600","0.24%"
"Apr 25, 2019","882.500","882.500","882.500","882.500","0.29%"
"Apr 24, 2019","879.930","879.930","879.930","879.930","-0.19%"
"Apr 23, 2019","881.580","881.580","881.580","881.580","0.74%"
"Apr 18, 2019","875.140","875.140","875.140","875.140","0.44%"
"Apr 17, 2019","871.270","871.270","871.270","871.270","-0.17%"
"Apr 16, 2019","872.770","872.770","872.770","872.770","0.07%"
"Apr 15, 2019","872.180","872.180","872.180","872.180","0.10%"
"Apr 12, 2019","871.280","871.280","871.280","871.280","0.06%"
"Apr 11, 2019","870.780","870.780","870.780","870.780","-0.18%"
"Apr 10, 2019","872.330","872.330","872.330","872.330","0.38%"
"Apr 09, 2019","869.040","869.040","869.040","869.040","-0.38%"
"Apr 08, 2019","872.390","872.390","872.390","872.390","-0.09%"
"Apr 05, 2019","873.190","873.190","873.190","873.190","0.34%"
"Apr 04, 2019","870.260","870.260","870.260","870.260","-0.06%"
"Apr 03, 2019","870.780","870.780","870.780","870.780","0.36%"
"Apr 02, 2019","867.630","867.630","867.630","867.630","0.10%"
"Apr 01, 2019","866.730","866.730","866.730","866.730","0.98%"
"Mar 29, 2019","858.300","858.300","858.300","858.300","0.50%"
"Mar 28, 2019","854.000","854.000","854.000","854.000","0.19%"
"Mar 27, 2019","852.360","852.360","852.360","852.360","-0.11%"
"Mar 26, 2019","853.260","853.260","853.260","853.260","0.74%"
"Mar 25, 2019","846.980","846.980","846.980","846.980","-0.46%"
"Mar 22, 2019","850.920","850.920","850.920","850.920","-1.04%"
"Mar 21, 2019","859.900","859.900","859.900","859.900","0.49%"
"Mar 20, 2019","855.670","855.670","855.670","855.670","-0.56%"
"Mar 19, 2019","860.450","860.450","860.450","860.450","0.24%"
"Mar 18, 2019","858.390","858.390","858.390","858.390","0.41%"
"Mar 15, 2019","854.860","854.860","854.860","854.860","0.26%"
"Mar 14, 2019","852.670","852.670","852.670","852.670","0.18%"
"Mar 13, 2019","851.140","851.140","851.140","851.140","0.28%"
"Mar 12, 2019","848.740","848.740","848.740","848.740","-0.01%"
"Mar 11, 2019","848.840","848.840","848.840","848.840","0.92%"
"Mar 08, 2019","841.070","841.070","841.070","841.070","-0.52%"
"Mar 07, 2019","845.500","845.500","845.500","845.500","-0.17%"
"Mar 06, 2019","846.930","846.930","846.930","846.930","-0.38%"
"Mar 05, 2019","850.160","850.160","850.160","850.160","0.04%"
"Mar 04, 2019","849.860","849.860","849.860","849.860","0.02%"
"Mar 01, 2019","849.660","849.660","849.660","849.660","0.37%"
"Feb 28, 2019","846.560","846.560","846.560","846.560","-0.42%"
"Feb 27, 2019","850.150","850.150","850.150","850.150","-0.28%"
"Feb 26, 2019","852.540","852.540","852.540","852.540","-0.07%"
"Feb 25, 2019","853.160","853.160","853.160","853.160","0.15%"
"Feb 22, 2019","851.920","851.920","851.920","851.920","0.40%"
"Feb 21, 2019","848.490","848.490","848.490","848.490","-0.11%"
"Feb 20, 2019","849.450","849.450","849.450","849.450","0.12%"
"Feb 19, 2019","848.440","848.440","848.440","848.440","-0.03%"
"Feb 15, 2019","848.670","848.670","848.670","848.670","0.68%"
"Feb 14, 2019","842.900","842.900","842.900","842.900","0.05%"
"Feb 13, 2019","842.460","842.460","842.460","842.460","0.41%"
"Feb 12, 2019","839.040","839.040","839.040","839.040","0.77%"
"Feb 11, 2019","832.670","832.670","832.670","832.670","0.47%"
"Feb 08, 2019","828.790","828.790","828.790","828.790","-0.26%"
"Feb 07, 2019","830.930","830.930","830.930","830.930","-0.67%"
"Feb 06, 2019","836.520","836.520","836.520","836.520","0.01%"
"Feb 05, 2019","836.460","836.460","836.460","836.460","0.54%"
"Feb 04, 2019","831.950","831.950","831.950","831.950","0.52%"
"Feb 01, 2019","827.620","827.620","827.620","827.620","-0.03%"
"Jan 31, 2019","827.830","827.830","827.830","827.830","0.31%"
"Jan 30, 2019","825.240","825.240","825.240","825.240","0.77%"
"Jan 29, 2019","818.950","818.950","818.950","818.950","0.17%"
"Jan 28, 2019","817.570","817.570","817.570","817.570","-0.71%"
"Jan 25, 2019","823.410","823.410","823.410","823.410","0.46%"
"Jan 24, 2019","819.680","819.680","819.680","819.680","0.39%"
"Jan 23, 2019","816.500","816.500","816.500","816.500","-0.02%"
"Jan 22, 2019","816.640","816.640","816.640","816.640","-0.69%"
"Jan 18, 2019","822.320","822.320","822.320","822.320","1.02%"
"Jan 17, 2019","814.000","814.000","814.000","814.000","0.44%"
"Jan 16, 2019","810.460","810.460","810.460","810.460","0.44%"
"Jan 15, 2019","806.890","806.890","806.890","806.890","0.89%"
"Jan 14, 2019","799.740","799.740","799.740","799.740","-0.18%"
"Jan 11, 2019","801.210","801.210","801.210","801.210","0.33%"
"Jan 10, 2019","798.580","798.580","798.580","798.580","0.25%"
"Jan 09, 2019","796.590","796.590","796.590","796.590","0.33%"
"Jan 08, 2019","793.950","793.950","793.950","793.950","0.69%"
"Jan 07, 2019","788.540","788.540","788.540","788.540","0.21%"
"Jan 04, 2019","786.910","786.910","786.910","786.910","2.19%"
"Jan 03, 2019","770.060","770.060","770.060","770.060","-1.48%"
"Jan 02, 2019","781.660","781.660","781.660","781.660","0.46%"
"Dec 31, 2018","778.110","778.110","778.110","778.110","0.58%"
"Dec 28, 2018","773.660","773.660","773.660","773.660","0.03%"
"Dec 27, 2018","773.440","773.440","773.440","773.440","2.86%"
"Dec 24, 2018","751.930","751.930","751.930","751.930","-1.38%"
"Dec 21, 2018","762.470","762.470","762.470","762.470","-1.23%"
"Dec 20, 2018","771.950","771.950","771.950","771.950","-1.17%"
"Dec 19, 2018","781.100","781.100","781.100","781.100","-0.80%"
"Dec 18, 2018","787.420","787.420","787.420","787.420","-0.34%"
"Dec 17, 2018","790.080","790.080","790.080","790.080","-1.46%"
"Dec 14, 2018","801.790","801.790","801.790","801.790","-1.02%"
"Dec 13, 2018","810.050","810.050","810.050","810.050","0.00%"
"Dec 12, 2018","810.040","810.040","810.040","810.040","0.55%"
"Dec 11, 2018","805.570","805.570","805.570","805.570","0.32%"
"Dec 10, 2018","802.990","802.990","802.990","802.990","-0.36%"
"Dec 07, 2018","805.920","805.920","805.920","805.920","-1.30%"
"Dec 06, 2018","816.560","816.560","816.560","816.560","-1.07%"
"Dec 04, 2018","825.410","825.410","825.410","825.410","-1.92%"
"Dec 03, 2018","841.540","841.540","841.540","841.540","0.70%"
"Nov 30, 2018","835.660","835.660","835.660","835.660","0.58%"
"Nov 29, 2018","830.810","830.810","830.810","830.810","-0.47%"
"Nov 28, 2018","834.730","834.730","834.730","834.730","1.45%"
"Nov 27, 2018","822.820","822.820","822.820","822.820","0.21%"
"Nov 26, 2018","821.080","821.080","821.080","821.080","1.05%"
"Nov 23, 2018","812.550","812.550","812.550","812.550","0.06%"
"Nov 21, 2018","812.040","812.040","812.040","812.040","0.56%"
"Nov 20, 2018","807.520","807.520","807.520","807.520","-0.93%"
"Nov 19, 2018","815.070","815.070","815.070","815.070","-1.36%"
"Nov 16, 2018","826.300","826.300","826.300","826.300","-0.32%"
"Nov 15, 2018","828.920","828.920","828.920","828.920","0.32%"
"Nov 14, 2018","826.290","826.290","826.290","826.290","-0.74%"
"Nov 13, 2018","832.460","832.460","832.460","832.460","-0.41%"
"Nov 12, 2018","835.920","835.920","835.920","835.920","-0.66%"
"Nov 09, 2018","841.510","841.510","841.510","841.510","-0.33%"
"Nov 08, 2018","844.270","844.270","844.270","844.270","0.29%"
"Nov 07, 2018","841.850","841.850","841.850","841.850","1.00%"
"Nov 06, 2018","833.490","833.490","833.490","833.490","0.29%"
"Nov 05, 2018","831.060","831.060","831.060","831.060","-0.09%"
"Nov 02, 2018","831.830","831.830","831.830","831.830","-0.03%"
"Nov 01, 2018","832.060","832.060","832.060","832.060","0.28%"
"Oct 31, 2018","829.740","829.740","829.740","829.740","1.35%"
"Oct 30, 2018","818.650","818.650","818.650","818.650","0.89%"
"Oct 29, 2018","811.400","811.400","811.400","811.400","-0.26%"
"Oct 26, 2018","813.530","813.530","813.530","813.530","-0.83%"
"Oct 25, 2018","820.330","820.330","820.330","820.330","0.83%"
"Oct 24, 2018","813.580","813.580","813.580","813.580","-1.40%"
"Oct 23, 2018","825.150","825.150","825.150","825.150","-0.72%"
"Oct 22, 2018","831.150","831.150","831.150","831.150","-0.14%"
"Oct 19, 2018","832.280","832.280","832.280","832.280","-0.26%"
"Oct 18, 2018","834.440","834.440","834.440","834.440","-0.77%"
"Oct 17, 2018","840.910","840.910","840.910","840.910","0.29%"
"Oct 16, 2018","838.480","838.480","838.480","838.480","1.49%"
"Oct 15, 2018","826.150","826.150","826.150","826.150","-0.45%"
"Oct 12, 2018","829.920","829.920","829.920","829.920","0.84%"
"Oct 11, 2018","823.010","823.010","823.010","823.010","-1.78%"
"Oct 10, 2018","837.940","837.940","837.940","837.940","-2.16%"
"Oct 09, 2018","856.440","856.440","856.440","856.440","-0.20%"
"Oct 08, 2018","858.180","858.180","858.180","858.180","-0.26%"
"Oct 05, 2018","860.420","860.420","860.420","860.420","-0.54%"
"Oct 04, 2018","865.060","865.060","865.060","865.060","-0.62%"
"Oct 03, 2018","870.430","870.430","870.430","870.430","0.13%"
"Oct 02, 2018","869.330","869.330","869.330","869.330","-0.12%"
"Oct 01, 2018","870.370","870.370","870.370","870.370","0.36%"
"Sep 28, 2018","867.220","867.220","867.220","867.220","0.14%"
"Sep 27, 2018","865.980","865.980","865.980","865.980","0.27%"
"Sep 26, 2018","863.650","863.650","863.650","863.650","0.11%"
"Sep 25, 2018","862.740","862.740","862.740","862.740","0.05%"
"Sep 24, 2018","862.270","862.270","862.270","862.270","-0.45%"
"Sep 21, 2018","866.190","866.190","866.190","866.190","0.06%"
"Sep 20, 2018","865.640","865.640","865.640","865.640","0.17%"
"Sep 19, 2018","864.180","864.180","864.180","864.180","0.34%"
"Sep 18, 2018","861.230","861.230","861.230","861.230","0.38%"
"Sep 17, 2018","857.970","857.970","857.970","857.970","-0.46%"
"Sep 14, 2018","861.970","861.970","861.970","861.970","0.27%"
"Sep 13, 2018","859.610","859.610","859.610","859.610","0.03%"
"Sep 12, 2018","859.390","859.390","859.390","859.390","-0.09%"
"Sep 11, 2018","860.190","860.190","860.190","860.190","0.26%"
"Sep 10, 2018","857.960","857.960","857.960","857.960","0.09%"
"Sep 07, 2018","857.230","857.230","857.230","857.230","-0.00%"
"Sep 06, 2018","857.240","857.240","857.240","857.240","-0.35%"
"Sep 05, 2018","860.290","860.290","860.290","860.290","-0.91%"
"Sep 04, 2018","868.200","868.200","868.200","868.200","0.06%"
"Aug 31, 2018","867.690","867.690","867.690","867.690","0.01%"
"Aug 30, 2018","867.590","867.590","867.590","867.590","-0.10%"
"Aug 29, 2018","868.440","868.440","868.440","868.440","0.42%"
"Aug 28, 2018","864.770","864.770","864.770","864.770","-0.20%"
