"Date","Price","Open","High","Low","Change %"
"Feb 19, 2021","166.980","166.980","166.980","166.980","-0.23%"
"Feb 18, 2021","167.360","167.360","167.360","167.360","-0.62%"
"Feb 17, 2021","168.400","168.400","168.400","168.400","-0.18%"
"Feb 16, 2021","168.700","168.700","168.700","168.700","0.26%"
"Feb 12, 2021","168.270","168.270","168.270","168.270","0.25%"
"Feb 11, 2021","167.850","167.850","167.850","167.850","0.23%"
"Feb 10, 2021","167.460","167.460","167.460","167.460","0.02%"
"Feb 09, 2021","167.430","167.430","167.430","167.430","0.01%"
"Feb 08, 2021","167.410","167.410","167.410","167.410","0.34%"
"Feb 05, 2021","166.840","166.840","166.840","166.840","0.18%"
"Feb 04, 2021","166.540","166.540","166.540","166.540","0.48%"
"Feb 03, 2021","165.740","165.740","165.740","165.740","0.25%"
"Feb 02, 2021","165.320","165.320","165.320","165.320","1.06%"
"Feb 01, 2021","163.590","163.590","163.590","163.590","1.01%"
"Jan 29, 2021","161.950","161.950","161.950","161.950","-0.80%"
"Jan 28, 2021","163.250","163.250","163.250","163.250","-0.03%"
"Jan 27, 2021","163.300","163.300","163.300","163.300","-0.84%"
"Jan 26, 2021","164.680","164.680","164.680","164.680","-0.19%"
"Jan 25, 2021","164.990","164.990","164.990","164.990","0.02%"
"Jan 22, 2021","164.950","164.950","164.950","164.950","-0.31%"
"Jan 21, 2021","165.460","165.460","165.460","165.460","-0.08%"
"Jan 20, 2021","165.590","165.590","165.590","165.590","0.77%"
"Jan 19, 2021","164.330","164.330","164.330","164.330","0.19%"
"Jan 15, 2021","164.020","164.020","164.020","164.020","-0.29%"
"Jan 14, 2021","164.490","164.490","164.490","164.490","0.26%"
"Jan 13, 2021","164.060","164.060","164.060","164.060","0.08%"
"Jan 12, 2021","163.930","163.930","163.930","163.930","-0.02%"
"Jan 11, 2021","163.970","163.970","163.970","163.970","-0.10%"
"Jan 08, 2021","164.140","164.140","164.140","164.140","0.54%"
"Jan 07, 2021","163.260","163.260","163.260","163.260","0.62%"
"Jan 06, 2021","162.260","162.260","162.260","162.260","0.20%"
"Jan 05, 2021","161.940","161.940","161.940","161.940","0.07%"
"Jan 04, 2021","161.830","161.830","161.830","161.830","-0.10%"
"Dec 31, 2020","161.990","161.990","161.990","161.990","0.20%"
"Dec 30, 2020","161.670","161.670","161.670","161.670","0.00%"
"Dec 29, 2020","161.670","161.670","161.670","161.670","0.28%"
"Dec 28, 2020","161.220","161.220","161.220","161.220","0.19%"
"Dec 23, 2020","160.920","160.920","160.920","160.920","0.19%"
"Dec 22, 2020","160.610","160.610","160.610","160.610","0.50%"
"Dec 21, 2020","159.810","159.810","159.810","159.810","-0.69%"
"Dec 18, 2020","160.920","160.920","160.920","160.920","-0.04%"
"Dec 17, 2020","160.980","160.980","160.980","160.980","0.34%"
"Dec 16, 2020","160.440","160.440","160.440","160.440","0.24%"
"Dec 15, 2020","160.060","160.060","160.060","160.060","0.19%"
"Dec 14, 2020","159.760","159.760","159.760","159.760","0.09%"
"Dec 11, 2020","159.610","159.610","159.610","159.610","-0.03%"
"Dec 10, 2020","159.660","159.660","159.660","159.660","-0.29%"
"Dec 09, 2020","160.120","160.120","160.120","160.120","0.02%"
"Dec 08, 2020","160.080","160.080","160.080","160.080","0.23%"
"Dec 07, 2020","159.710","159.710","159.710","159.710","-0.03%"
"Dec 04, 2020","159.760","159.760","159.760","159.760","0.45%"
"Dec 03, 2020","159.040","159.040","159.040","159.040","0.07%"
"Dec 02, 2020","158.930","158.930","158.930","158.930","-0.21%"
"Dec 01, 2020","159.260","159.260","159.260","159.260","0.16%"
"Nov 30, 2020","159.010","159.010","159.010","159.010","-0.42%"
"Nov 27, 2020","159.680","159.680","159.680","159.680","0.24%"
